"temperature","Relative.Humidity","precipitation","Wind.speed","Month","Year"
23.8458333333334,82.094696969697,0.31015759619697,4.90727272727273,1,1999
24.2954545454546,82.3939393939394,0.535776394431818,4.6555303030303,1,1999
23.007196969697,89.6780303030303,1.55119845751515,4.86924242424242,1,1999
23.4526515151515,85.0757575757576,0.237940838272727,4.61276515151515,1,1999
23.8564393939394,85.9090909090909,0.378106947473485,6.41628787878788,1,1999
23.3253787878788,86.1098484848485,0.320229760257576,7.75545454545455,1,1999
24.6109848484849,79.7575757575758,0.0635076856780303,6.83757575757576,1,1999
24.8007575757576,77.5530303030303,0.0826296949810606,5.63791666666667,1,1999
24.6450757575758,75.2424242424242,0.00213757577272727,8.43674242424242,1,1999
23.975,71.8825757575758,0.350879963443182,9.31064393939394,1,1999
23.2776515151515,82.9090909090909,0.122391702087121,9.04136363636364,1,1999
22.4950757575758,87.0530303030303,0.476365729,6.8455303030303,1,1999
23.2060606060606,86.8598484848485,0.409829810962121,6.54609848484848,1,1999
23.5310606060606,85.3295454545455,0.228267533477273,4.81962121212121,1,1999
23.9598484848485,81.5757575757576,0.073308780375,7.30893939393939,1,1999
25.0306818181818,79.155303030303,0.0655678130492424,5.01787878787879,1,1999
25.5204545454546,72.8409090909091,0.00685031073484849,6.31064393939394,1,1999
25.3617424242424,61.5984848484848,0,9.23359848484849,1,1999
25.6863636363637,64.3143939393939,0.00828310606439394,7.68568181818182,1,1999
25.7803030303031,68.1893939393939,0.0105949407575758,8.67473484848485,1,1999
25.8621212121212,69.155303030303,0.00957649431818182,8.29882575757576,1,1999
25.4719696969697,68.1477272727273,0.00884847938636364,8.05916666666667,1,1999
26.4772727272728,63.1136363636364,0.00546398440909091,9.09041666666667,1,1999
26.5371212121212,61.2954545454545,0.00129338824621212,9.85310606060606,1,1999
26.5030303030303,63.6287878787879,0.0193117578371212,9.75659090909091,1,1999
26.8856060606061,63.9962121212121,0.0492029667083333,7.28681818181818,1,1999
25.8738636363637,63.9204545454545,0.00145215745075758,4.5275,1,1999
25.5829545454546,67.155303030303,0.0851777472159091,4.50814393939394,1,1999
23.8553030303031,81.0833333333333,0.190937405984848,4.24306818181818,1,1999
24.8530303030303,79.280303030303,0.172454346003788,3.87659090909091,1,1999
25.7382575757576,74.6363636363636,0.029093490405303,5.85636363636364,1,1999
26.2727272727273,61.8636363636364,0.00114478145833333,6.48356060606061,2,1999
26.0340909090909,57.2348484848485,0,6.64291666666667,2,1999
26.4969696969697,60.0151515151515,0.0267886980871212,7.75492424242424,2,1999
26.1257575757576,60.5606060606061,0.00794445856439394,7.85844696969697,2,1999
25.9420454545455,57.8295454545455,0.00803376776893939,8.41208333333333,2,1999
26.7151515151515,59.7386363636364,0.0179349095606061,10.1375378787879,2,1999
25.4238636363637,63.4886363636364,0.00666165380681818,9.29465909090909,2,1999
25.5246212121212,64.0113636363636,0.00967380929545454,7.95310606060606,2,1999
26.6064393939394,58.8598484848485,0.00000811901893939394,7.58200757575758,2,1999
27.6359848484849,56.1818181818182,0.00115695998484848,6.95117424242424,2,1999
28.7628787878788,53.655303030303,0.0010108176780303,4.41348484848485,2,1999
28.4988636363637,56.4242424242424,0.0291432131515152,7.61215909090909,2,1999
28.0962121212121,49.4810606060606,0.00104735325378788,11.9869318181818,2,1999
27.3753787878788,57.4242424242424,0.00944241728787879,11.0920075757576,2,1999
27.6159090909091,52.4090909090909,0,10.6521212121212,2,1999
27.4079545454546,50.0265151515151,0,10.6774621212121,2,1999
27.4223484848485,53.8863636363636,0.035573474969697,9.54564393939394,2,1999
26.9037878787879,60.2954545454545,0.0663932652424242,7.68041666666667,2,1999
26.1962121212121,62.6401515151515,0.0248523124356061,8.31064393939394,2,1999
25.6553030303031,64.6212121212121,0.00984430868560606,7.50276515151515,2,1999
25.8481060606061,63.5189393939394,0.0930520590681818,6.19814393939394,2,1999
23.4356060606061,82.2727272727273,0.465487627784091,3.78416666666667,2,1999
21.9708333333334,90.6022727272727,0.819594514549242,3.84060606060606,2,1999
23.2965909090909,82.7537878787879,0.410432570405303,6.25007575757576,2,1999
23.2431818181818,82.4734848484848,0.366537102518939,6.92606060606061,2,1999
23.2060606060606,86.0681818181818,0.423276856022727,7.45579545454545,2,1999
23.5708333333334,86.4015151515152,0.682646987651515,6.06371212121212,2,1999
22.7185606060606,90.3712121212121,0.627324002708333,4.15882575757576,2,1999
22.5628787878788,90.530303030303,0.659116826162879,4.14534090909091,3,1999
22.8598484848485,88.0681818181818,0.717948939882576,3.80378787878788,3,1999
22.2909090909091,87.0909090909091,0.321937421462121,6.38575757575758,3,1999
22.2526515151515,90.7689393939394,0.812552293083333,6.56984848484848,3,1999
22.8958333333334,88.1401515151515,0.555604268628788,7.51193181818182,3,1999
22.7272727272727,88.0113636363636,0.704334958757575,7.76810606060606,3,1999
22.6352272727273,89.8787878787879,0.475245934079545,8.85575757575758,3,1999
23.776893939394,79.0909090909091,0.0165824712689349,7.80454545454545,3,1999
24.6454545454546,67.1666666666667,0.000582496174235878,6.9430303030303,3,1999
24.501893939394,71.655303030303,0.00242706742044876,4.98875,3,1999
24.6537878787879,71.1477272727273,0.00281166424999414,4.07844696969697,3,1999
24.6390151515152,76.3977272727273,0.0413086871363592,4.38992424242424,3,1999
24.5022727272728,81.5,0.293824513083331,5.48856060606061,3,1999
23.3606060606061,87.2727272727273,0.715854194011363,4.33488636363636,3,1999
23.1511363636364,87.6136363636364,0.319319922606061,6.89886363636364,3,1999
23.9340909090909,81.6590909090909,0.152561722655302,7.47715909090909,3,1999
23.8238636363637,82.0795454545455,0.192402967477271,7.05984848484848,3,1999
22.9015151515152,83.1856060606061,0.341428639655302,7.80814393939394,3,1999
23.0924242424243,77.9431818181818,0.0412601457613611,8.42719696969697,3,1999
23.4882575757576,77.3674242424242,0.0320186199015113,7.03193181818182,3,1999
23.3507575757576,81.6515151515152,0.205923599867422,5.84886363636364,3,1999
24.3977272727273,74.8295454545455,0.00976427887499569,7.70727272727273,3,1999
24.4037878787879,69.1325757575758,0.00384970229923675,8.49325757575758,3,1999
24.4852272727273,67.0757575757576,0.0000672110946901086,7.84734848484849,3,1999
24.2526515151515,62.4772727272727,-0.00000000000000694,6.31897727272727,3,1999
25.6628787878788,61.719696969697,0.00112018496211472,6.46602272727273,3,1999
25.3484848484849,68.3939393939394,0.00438365711363032,6.18223484848485,3,1999
25.5117424242424,67.3030303030303,-0.00000000000000694,6.98988636363636,3,1999
25.8356060606061,61.9015151515151,-0.00000000000000694,6.08242424242424,3,1999
26.5609848484849,64.4772727272727,0.00659042147347901,6.90106060606061,3,1999
25.5977272727273,59.6780303030303,-0.00000000000000694,9.0275,3,1999
24.5352272727273,63.9128787878788,0.000346985340902913,10.9984090909091,4,1999
24.5363636363637,67.0871212121212,0.0135324288825718,12.2858712121212,4,1999
24.6965909090909,68.125,0.00969002263635804,11.6376515151515,4,1999
24.7659090909091,66.9621212121212,0.00992012871211593,11.0693560606061,4,1999
25.3825757575758,67.1818181818182,0.00608137493938831,9.19662878787879,4,1999
25.6606060606061,65.1742424242424,0.00939782442423772,8.93814393939394,4,1999
25.7844696969697,66.6818181818182,0.0183025644090857,8.17931818181818,4,1999
25.8227272727273,67.8295454545455,0.0183646565378746,6.66208333333333,4,1999
25.4087121212121,65.25,0.00977402960984315,9.24109848484849,4,1999
25.3965909090909,61.8863636363636,0.0103730359052982,13.4277651515152,4,1999
24.5386363636364,62.125,0.000851027231054744,14.1637121212121,4,1999
24.4568181818182,57.6704545454545,-0.00000000000000694,11.4583333333333,4,1999
25.0306818181818,65.0681818181818,0.000518651787872452,8.77348484848485,4,1999
26.0022727272728,61.5568181818182,0.00241794004923633,7.67723484848485,4,1999
26.175,64.5189393939394,0.0123088489469649,7.77284090909091,4,1999
26.1291666666667,64.7954545454545,0.00669499113257037,6.7980303030303,4,1999
25.4204545454546,69.9810606060606,0.0805846096287852,7.03742424242424,4,1999
25.1306818181818,74.0189393939394,0.0900408737462104,8.59170454545455,4,1999
24.8742424242424,77.3863636363636,0.130612593090907,8.02026515151515,4,1999
25.6787878787879,68.1098484848485,0.0141862223484801,9.12700757575758,4,1999
25.1159090909091,66.6742424242424,0.0148546257310556,8.95920454545455,4,1999
25.7272727272727,60.7462121212121,0.000745105382569343,10.2321212121212,4,1999
25.1056818181818,60.5606060606061,0.00599736793181277,11.8911742424242,4,1999
24.4174242424243,65.594696969697,0.0159211491022697,11.08,4,1999
24.1715909090909,66.1931818181818,0.0120458705606017,10.9612878787879,4,1999
24.6829545454546,63.5454545454545,0.0124805153787841,9.96507575757576,4,1999
24.4488636363637,62.4886363636364,0.0194713571931784,10.2280681818182,4,1999
22.9613636363637,61.7689393939394,0.00373283193938805,11.4338636363636,4,1999
23.9041666666667,59.5113636363636,0.00151212564393332,12.9619696969697,4,1999
24.8166666666667,55.8825757575758,0.00233758555302389,12.2408712121212,4,1999
25.0473484848485,60.0113636363636,0.00317692668560606,12.4257196969697,5,1999
23.9037878787879,64.8939393939394,0.0181002628636364,12.5045833333333,5,1999
24.4344696969697,61.0833333333333,0.000818353435606061,13.9592424242424,5,1999
24.6791666666667,56.3295454545455,0.000239430920454545,11.2870454545455,5,1999
24.8431818181818,57.4734848484849,0.00257656259090909,9.16155303030303,5,1999
25.4212121212121,61.1363636363636,0.0136368416704545,7.62431818181818,5,1999
25.0678030303031,64.6818181818182,0.0138262422310606,4.6769696969697,5,1999
24.8204545454546,70.7878787878788,0.100450205155303,6.51655303030303,5,1999
23.1852272727273,79.594696969697,0.291659023685606,10.8382196969697,5,1999
23.1102272727273,67.8522727272727,0.0118714853181818,14.9004166666667,5,1999
23.2628787878788,64.7651515151515,0.00161526528787879,12.1431818181818,5,1999
24.1348484848485,63.469696969697,0.000325197223484848,6.40295454545455,5,1999
24.7227272727273,61.0757575757576,0.00919843564772727,6.05037878787879,5,1999
23.5719696969697,64.5340909090909,0.0347746609962121,10.8234848484848,5,1999
